indType,Property_category,District,Street_name,Property_subcategory,numNumber,Built_uparea,Area_total,Bedroom,Bathroom,Grages,totalRooms,valLocation,latitude,longitude,totalAccess,flgHighlight,prop_char_95,Property_tax
L,Casas,CENTRO,RUA MAJOR JOSÉ INÁCIO,Padrão,1955,50,,1,1,,1,1112,-22.01679,-47.89168,435,0,,0
L,Apartamentos,Parque Fehr,Servidão de Passagem João Deriggi,Padrão,181,,43,2,1,1,2,800,-21.97879214,-47.93982983,840,0,43,40
L,Terreno,Vila Prado,Avenida Teixeira de Barros,Área,565,320,320,,,,,3334,-22.0264,-47.8981,350,0,,90.9
SL,Casas,Parque Santa Mônica,Rua São Sebastião,Padrão,900,400,530,4,3,4,6,7000,-22.01346,-47.90131,1545,0,,
SL,Casas,Centro,RUA SÃO JOAQUIM,Padrão,2304,285,300,3,4,2,4,6000,-22.00579,-47.88892,4185,0,,43.63
L,Comercial,Vila Prado,AV. TEIXEIRA DE BARROS,Salão,561,,,,1,0,,1500,-22.02633,-47.89814,91,0,50,36.27
L,Terreno,Água Vermelha,AV BELA CINTRA,Padrão,0,0,48,,,,,5556,-21.89837,-47.89439,190,0,,0
SL,Terreno,CENTRO,RUA SÃO JOAQUIM,Padrão,2053,0,2.52,,,,,2000,-22.00812,-47.88906,1100,0,,0
L,Casas,Jardim Lutfalla,RUA JACINTO FAVORETO,Padrão,183,303,363,3,3,2,5,4445,-22.00617,-47.89455,957,0,,380
L,Apartamentos,Vila Brasília,RUA EUGÊNIO DE ANDRADE EGAS,Kitnet,220,,30,1,1,1,1,670,-21.9989699,-47.8861739,2909,0,30,50
L,Apartamentos,Vila Brasília,RUA EUGÊNIO DE ANDRADE EGAS,Kitnet,220,,35,1,1,1,1,650,-22.00046,-47.88898,1357,0,35,50
L,Apartamentos,Vila Brasília,RUA EUGÊNIO DE ANDRADE EGAS,Kitnet,220,,35,1,1,1,1,650,-22.00046,-47.88898,1704,0,35,50
SL,Casas,VILA NERY,Rua Dona Eliza Botelho Maria Barros,Comercial,247,170,200,3,1,1,3,2000,-22.01615,-47.88045,5427,0,,89.24
L,Casas,Vila Morumbi,RUA INAJA,Padrão,58,120,125,2,1,1,2,1000,-22.03966,-47.88633,1246,0,,37.38
L,Comercial,Parque Sisi,RUA HERMELIN ALTIERI,Sala,104,,25,,1,0,,667,-22.00501,-47.92222,1190,0,25,35.8
SL,Casas,Jardim São Carlos,Rua Delfino Martins Camargo Penteado,Condomínio,64,153.57,,3,2,2,4,2223,-22.01921,-47.90018,4344,0,,100
SL,Terreno,Cidade Jardim,RUA BERNARDINO FERNANDES NUNES,Padrão,1292,0,1625,,,,,4000,-21.99297,-47.89153,296,0,,
SL,Terreno,Vila Prado,RUA DOUTOR PEDRO DE SOUZA CAMPOS FILHO,Padrão,383,,780,,,,,2500,-22.03341,-47.89458,343,0,,
L,Comercial,Vila Marcelino,RUA RAIMUNDO CORREA,Prédio,2091,,,,8,,,7000,-22.03411,-47.87223,222,0,200,0
L,Comercial,ARNOLD SCHIMIDT,AV. TRABALHADOR SÃOCARLENSE,Salão,584,,900,,4,,,10001,-22.00406,-47.89511,934,0,700,465
SL,Apartamentos,Vila Pureza,Rua Miguel Petroni,Padrão,339,,74,2,1,0,2,1334,-22.00764,-47.89934,3514,0,74,
SL,Comercial,Vila Morumbi,Rua Icaraí,Barracão,360,,300,,1,,,2500,-22.04252,-47.88537,1013,0,,60
L,Terreno,Vila Boa Vista,RUA QUINTINO BOCAIÚVA,Padrão,1216,,100,,,,,350,-22.03215,-47.89975,75,0,,17.92
SL,Apartamentos,Parque Faber Castell,Passeio das Palmeiras,Padrão,701,,80,2,2,2,3,2445,-22.01633504,-47.91697204,1103,0,80,188.14
L,Comercial,Jardim Macarengo,RUA DOUTOR ORLANDO DAMIANO,Salão,2100,,250,,4,,,5557,-22.00873,-47.8902,846,0,250,384.56
L,Comercial,CENTRO,Rua Nove de Julho,Salão,1056,,240,,2,,,8001,-22.02052,-47.89252,455,0,,1000
L,Comercial,SANTA FELICIA,Rua Affonso Botelho de Abreu Sampaio,Sala,80,,43,,1,,,1000,,,124,0,43,84.4
L,Comercial,VILA NERY,RUA MARECHAL DEODORO,Salão,2643,,35,,1,0,,1334,-22.01476,-47.87574,319,0,35,
L,Casas,SANTA FELICIA,RUA DOUTOR PROCÓPIO TOLEDO MALTA,Padrão,1100,44,44,1,1,1,1,1000,-21.99322,-47.92181,1457,0,,28.81
SL,Casas,AMÉRICO A. MARGARIDO,RUA ELIAS POZZI,Padrão,111,70,250,2,1,1,2,1473,-22.00918,-47.86588,966,0,,19
L,Comercial,Cidade Aracy,RUA LÁZARO SANTOS,Salão,236,,150,,1,,,780,-22.05665,-47.90653,1272,0,100,50
SL,Casas,Jardim Paraíso,RUA PROFESSOR ERNFRID FRICK,Padrão,720,260,630,3,2,2,4,3500,-22.0102,-47.90311,2555,0,,457
L,Terreno,Jardim Ipanema,Avenida Romualdo Villani,Padrão,25,,250,,,,,350,-21.98638,-47.92545,154,0,,0
SL,Apartamentos,CENTRO,Rua Vinte e Oito de Setembro,Padrão,2360,,109,3,4,2,4,2667,,,1292,0,109,120
L,Apartamentos,Centro,RUA CONDE DO PINHAL,Padrão,2359,,60,1,2,1,2,1150,-22.0177,-47.88716,148,1,60,44
SL,Casas,Planalto Paraíso,Rua Noêmia Sampaio de Souza,Padrão,55,290,417.54,3,8,2,6,4445,-22.00546,-47.90963,4135,0,,325.45
L,Casas,Parque Delta,RUA MAJOR NEWTON ROBERT LEITE,Padrão,96,170,,4,3,0,5,1800,-21.99026,-47.89618,49,0,,80
SL,Apartamentos,Residencial Monsenhor Romeu Tortorelli,Avenida João Stella,Padrão,300,,48,2,1,1,2,650,-22.00472,-47.92353,778,0,48,39
L,Casas,Jardim Alvorada,RUA FLAUZINO MARQUES,Padrão,188,125,382,3,3,1,4,2223,-22.00876,-47.90845,5161,0,,
L,Comercial,Vila Costa do Sol,RUA ANTÔNIO BLANCO,Salão,472,,110,,1,,,2000,-22.00249,-47.88655,1254,0,110,50
L,Apartamentos,Parque Arnold Schimidt,RUA DOS INCONFIDENTES,Padrão,565,,40,1,1,1,1,834,-21.99873,-47.89667,644,1,40,55
L,Comercial,Jardim Bandeirantes,RUA MIGUEL PETRONI,Ponto,960,,743,,0,11,,27000,-22.00308,-47.90197,692,0,630,
L,Apartamentos,Residencial Monsenhor Romeu Tortorelli,Avenida João Stella,Padrão,300,,48,2,1,1,2,889,-22.00472,-47.92353,75,0,48,44
L,Comercial,Vila Marina,Avenida Professor Luiz Augusto de Oliveira,Sala,91,,,,1,,,2223,-21.99632,-47.89086,916,0,50,133.36
L,Comercial,Vila Marina,Avenida Professor Luiz Augusto de Oliveira,Sala,91,,,,1,,,2224,-21.99632,-47.89086,1096,0,50,111.21
L,Comercial,Vila Marina,Avenida Professor Luiz Augusto de Oliveira,Sala,91,,,,1,,,4445,-21.99632,-47.89086,982,0,50,404.79
L,Comercial,CENTRO,RUA MARECHAL DEODORO,Salão,2086,,,,1,,,1800,-22.0152049,-47.8902899,1453,0,75,
L,Comercial,CENTRO,RUA MARECHAL DEODORO,Salão,2086,,,,1,,,1800,-22.0152049,-47.8902899,1380,0,135,
L,Comercial,CENTRO,RUA MARECHAL DEODORO,Salão,2086,,,,2,,,3000,-22.0152049,-47.8902899,1468,0,210,
L,Comercial,Jardim São Carlos,AV. COMENDADOR ALFREDO MAFFEI,Salão,3879,,250,,2,,,4500,-22.02476,-47.87801,813,0,250,83.32
L,Apartamentos,Cidade Jardim,Alameda dos Miosótis,Padrão,152,,50,2,2,1,3,1334,-22.00183,-47.89364,1512,0,50,50
L,Comercial,CENTRO,RUA MAJOR JOSÉ INÁCIO,Sala,2056,,80,,1,0,,3500,-22.01703,-47.89039,924,0,80,120
SL,Apartamentos,Parque Sabará,Rua Lourenço Inocentini,Padrão,461,,60,2,1,1,2,667,-22.01038,-47.8668,3870,0,60,50
L,Comercial,CENTRO,RUA SÃO JOAQUIM,Sala,1852,,20,,1,,,1000,-22.01,-47.88879,360,0,20,90
SL,Apartamentos,Jardim Bethânia,Rua Victor Manuel de Souza Lima,Padrão,453,,207,3,4,3,6,2400,-22.01321182,-47.89990783,3115,0,207,360
L,Comercial,CENTRO,Avenida São Carlos,Salão,779,,,,1,,,600,-22.01473,-47.89081,797,0,30,0
SL,Apartamentos,Parque Faber Castell,Passeio das Magnólias,Padrão,281,,65.72,2,2,1,3,2500,-22.01378,-47.91817,1716,0,65.72,0
SL,Apartamentos,Parque Faber Castell,Passeio das Magnólias,Padrão,281,,45.64,1,2,1,2,1850,-22.01378,-47.91817,2404,0,45.64,0
SL,Casas,Núcleo Residencial Silvio Vilari,Rua Gastão Vidigal,Padrão,365,333.59,373.56,3,3,,4,6000,-22.03088,-47.89156,1438,0,,145.45
L,Apartamentos,CENTRO,RUA CAMPOS SALES,Kitnet,1402,,20,1,1,,1,900,-22.01475,-47.88476,2523,0,20,
L,Apartamentos,CENTRO,RUA CAMPOS SALES,Kitnet,1402,,35,2,1,,2,1050,-22.01475,-47.88476,669,0,35,
L,Casas,Vila Brasília,Rua Venezuela,Padrão,191,130,,3,2,2,4,1334,-21.99549,-47.88027,483,0,,94
L,Casas,Vila Faria,RUA TREZE DE MAIO,Padrão,2912,200,,3,2,2,4,2223,-22.01871,-47.88175,423,0,,146
L,Comercial,Núcleo Residencial Silvio Vilari,Rua Primeiro de Maio,Sala,202,,,,1,0,,1000,-22.02653,-47.89173,1310,0,60,0
SL,Casas,Parque Santa Marta,AV. FILOMENA RISPOLI,Padrão,328,200,360,4,5,1,6,3334,-21.99698,-47.90729,3541,0,,0
SL,Comercial,Jardim Cruzeiro do Sul,RUA GUADALAJARA,Salão,200,,,,3,,,1334,-22.03993,-47.88927,1335,0,160,
SL,Terreno,Centreville,Rua Santa Cruz,Padrão,657,,208,,,,,1112,-22.02328,-47.88828,501,0,,97
L,Comercial,CENTRO,Rua Geminiano Costa,Salão,541,,,,2,,,7000,-22.02059,-47.89208,605,0,108,250
L,Comercial,Vila Monteiro (Gleba I),RUA DONA ALEXANDRINA,Salão,647,,95,,1,,,1889,-22.02073,-47.88971,1312,0,95,190
L,Apartamentos,Jardim Santa Paula,RUA JOSÉ DUARTE DE SOUZA,Padrão,590,,40,1,1,1,1,1112,-21.99768,-47.89993,2306,0,40,0
L,Apartamentos,Centro,Avenida Doutor Carlos Botelho,Padrão,2284,,65,2,3,,3,2223,-22.01145,-47.88836,401,0,65,100
SL,Terreno,Vila Boa Vista,RUA DOUTOR GASTÃO DE SÁ,Padrão,0,,189,,,,,1000,-22.02888,-47.90047,4011,0,,63.63
SL,Casas,Vila Costa do Sol,RUA RUI BARBOSA,Padrão,2089,280,480,3,4,4,4,5500,-22.00723,-47.88709,3944,0,,300
L,Comercial,CENTRO,RUA BENTO CARLOS,Galpão,140,,790,,1,0,,5000,-22.02268,-47.89408,1052,0,,400
SL,Apartamentos,Jardim Lutfalla,Rua Jacinto Favoreto,Padrão,386,,40,1,1,,1,1205,,,283,0,40,39
L,Apartamentos,Vila Arnaldo,Rua Miguel Giometti,Padrão,789,,70,2,3,,3,3100,,,146,0,70,112
L,Apartamentos,Vila Irene,Rua Doutor Joaquim Inácio de Moraes,Padrão,260,,49,2,1,1,2,1223,-22.03092,-47.88323,623,0,49,
L,Casas,Planalto Paraíso,RUA JOSÉ MISSALI,Kitnet,1155,30,30,1,1,1,1,778,-22.00244,-47.91951,258,0,,35
L,Comercial,CENTRO,Avenida São Carlos,Salão,858,,,,1,,,2000,-22.02238,-47.8863,516,0,60,35.86
L,Comercial,Jardim das Torres Prolongamento,Estrada Municipal Cônego Washington José Pera,Barracão,2381,,250,,3,2,,3500,-22.03119,-47.91934,350,0,355,0
L,Comercial,JOCKEY CLUBE,RUA RIO PARANÁ,Sala,399,,,,2,,,1667,-21.98148,-47.89999,575,0,50,0
L,Terreno,Recreio São Judas Tadeu,AV. GETÚLIO VARGAS,Padrão,0,,2000,,,,,5556,-22.03199,-47.89015,240,0,,
L,Casas,SÃO CARLOS 3,RUA MÁRIO PISANI,Padrão,381,90,0,3,3,0,4,2000,-22.05875,-47.89789,2041,0,,0
L,Apartamentos,Vila Celina,RUA ROTARY CLUB,Padrão,405,,40,1,1,1,1,780,-21.99341,-47.88658,1151,0,40,43
L,Comercial,CENTRO,RUA GENERAL OSÓRIO,Sala,1176,,40,,2,,,1280,-22.0216,-47.88805,423,0,40,63.78
L,Casas,Centro,AV. DOUTOR CARLOS BOTELHO,Padrão,1281,130,300,3,3,3,4,4901,-22.0113468,-47.89803028,1868,0,,350
L,Apartamentos,Vila Jacobucci,Rua Byron Ortiz de Araújo,Padrão,211,,60,2,1,1,2,450,,,864,0,60,44
L,Comercial,Vila Marina,Avenida Professor Luiz Augusto de Oliveira,Prédio,91,,40,,1,0,,2889,-21.99632,-47.89086,1476,0,40,177.82
L,Comercial,Cidade Jardim,RUA BERNARDINO FERNANDES NUNES,Prédio,595,,0,0,2,0,0,3000,-21.99661,-47.89161,685,0,0,0
L,Comercial,Cidade Jardim,RUA BERNARDINO FERNANDES NUNES,Prédio,0,,0,0,2,0,0,3000,-22.00211,-47.89136,382,0,0,0
L,Apartamentos,Jardim Paraíso,RUA CONSELHEIRO SOARES BRANDÃO,Padrão,392,,70,1,1,1,1,656,-22.0064416,-47.9033766,92,1,70,0
L,Apartamentos,Jardim Gibertoni,RUA HUMBERTO MANELLI,Padrão,50,,40,1,1,1,1,1250,-22.01905,-47.90617,195,0,40,31.45
L,Casas,CIDADE ARACY II,RUA FLORISBERTO APARECIDO DA SILVA,Padrão,2251,60,120,2,1,1,2,1000,-22.05972,-47.90758,1723,0,,40
L,Comercial,Centro,RUA QUINZE DE NOVEMBRO,Prédio,1677,,500,,15,0,,18001,-22.01225,-47.89414,586,0,500,0
L,Apartamentos,Vila Celina,Rua Porto Alegre,Kitnet,105,,25,1,1,,1,613,-21.99207,-47.89059,301,0,25,25
L,Comercial,CENTRO,Avenida São Carlos,Prédio,2122,,,,2,2,,3334,-22.0146,-47.89065,1916,0,450,
L,Comercial,SANTA FELICIA,Rua Affonso Botelho de Abreu Sampaio,Sala,80,,38,,1,,,1000,,,282,0,38,75
SL,Comercial,CENTRO,RUA SETE DE SETEMBRO,Prédio,2475,,450,,3,3,,6789,-22.01585,-47.88635,693,0,342.9,370
L,Comercial,CENTRO,RUA MARECHAL DEODORO,Prédio,1653,,47.71,,1,,,1112,-22.01503,-47.89437,365,0,47.71,26.79
L,Comercial,Centro,RUA EPISCOPAL,Salão,1803,,330,,3,6,,11000,-22.01452,-47.89188,878,0,330,995
L,Apartamentos,Residencial Monsenhor Romeu Tortorelli,Avenida João Stella,Padrão,200,,45,2,1,1,2,1500,,,287,0,45,32
L,Casas,Centreville,RUA MARCOLINO LOPES BARRETO,Padrão,1306,190,350,3,1,1,3,1800,-22.01715,-47.88176,44,1,,191
L,Comercial,Núcleo Residencial Silvio Vilari,Rua Episcopal,Sala,1456,,40,,1,,,889,-22.02674,-47.89253,1546,0,40,
L,Comercial,Vila Monteiro (Gleba I),RUA SÃO JOAQUIM,Sala,885,,,,1,,,1667,-22.0189058,-47.8888445,1299,0,35,25.17
SL,Casas,Vila Marcelino,RUA RAIMUNDO CORREA,Padrão,1391,186,186,3,3,0,4,2334,-22.03133,-47.87725,4760,0,,157
L,Comercial,Jardim São Carlos,RUA GEMINIANO COSTA,Salão,535,,40,,1,0,,5500,-22.02059,-47.89216,640,0,40,70.38
SL,Casas,CENTRO,RUA NOVE DE JULHO,Padrão,1722,500,675,1,4,,1,4926,-22.01457,-47.89267,90,0,,450
SL,Comercial,Vila Brasília,Avenida Araraquara,Prédio,241,,424,,3,2,,5000,-21.99951,-47.87888,295,0,,331.6
L,Apartamentos,Jardim Paraíso,RUA MAESTRO JOÃO SEPPE,Padrão,410,,150,4,2,2,5,2445,-22.01287,-47.90173,188,0,150,349
L,Comercial,Vila Prado,AV. SALLUM,Salão,979,,,,2,3,,12223,-22.02978,-47.8984,829,0,364,450
SL,Apartamentos,Vila Costa do Sol,Rua José de Alencar,Padrão,247,,53.94,2,1,1,2,1445,-22.00287,-47.88863,2437,0,53.94,127
L,Apartamentos,Jardim Lutfalla,RUA DOUTOR CARLOS DE CAMARGO SALLES,Padrão,306,,55,2,1,,2,1000,-22.00662,-47.89436,1124,0,55,27
L,Apartamentos,Vila Marina,RUA FRANCISCO MARICONDI,Kitnet,260,,30,1,1,0,1,600,-21.9953,-47.88874,94,0,30,14
SL,Apartamentos,Vila Monteiro (Gleba I),Rua Dom Pedro II,Padrão,235,,60,3,2,1,4,1000,-22.0247,-47.88769,233,0,60,62.31
L,Apartamentos,Jardim dos Coqueiros,RUA ANTONIO TROFINO,Kitnet,242,,35,1,1,1,1,538,-21.99827,-47.85929,85,1,35,18
SL,Casas,Condomínio Residencial Montreal,Avenida Professora Maria de Cresci Leopoldino,Padrão,555,220,300,3,4,,6,4667,-21.98408496,-47.93134332,367,0,,289
L,Apartamentos,Vila Monteiro (Gleba I),Rua Belarmino Indalécio de Souza,Padrão,255,,60,3,1,1,3,1223,-22.02418,-47.88808,121,0,60,39.18
SL,Comercial,Jardim Ricetti,RUA MAJOR MANOEL ANTÔNIO DE MATTOS,Salão,82,,300,,1,,,1300,-22.0287,-47.88054,427,0,250,30
SL,Casas,CENTRO,RUA NOVE DE JULHO,Padrão,1311,180,798,3,1,2,3,4446,-22.01821,-47.89281,2429,0,,0
L,Terreno,JARDIM TANGARÁ,RUA VICTÓRIO BONUCCI,Padrão,0,0,7174,0,0,0,0,5556,-22.01251,-47.85472,318,0,0,0
L,Terreno,Vila Izabel,Rua Santa Clotilde,Padrão,0,,1512,,,,,1667,-22.03484,-47.8848,322,0,,
SL,Casas,Jardim Macarengo,RUA DOUTOR ORLANDO DAMIANO,Padrão,2374,190,644,3,2,3,4,5556,-22.00873,-47.88744,3476,0,,380
L,Comercial,CENTRO,RUA VINTE E OITO DE SETEMBRO,Sala,2073,,20,,1,,,778,-22.01035,-47.89057,1514,0,20,
L,Comercial,Vila Carmem,Rua Doutor Pedro Raimundo,Galpão,192,,150,,1,,,1500,-22.027,-47.91044,1187,0,110,
SL,Casas,Parque Faber Castell,Passeio das Palmeiras,Condomínio,321,206,420,3,4,3,6,8889,-22.01914488,-47.92050183,2623,0,,250
SL,Casas,Jardim Cruzeiro do Sul,RUA ALLAN KARDEC,Padrão,1055,283.66,313,3,4,1,4,2000,-22.04281,-47.88814,4692,0,,198.83
SL,Apartamentos,Parque Arnold Schimidt,Avenida Francisco Pereira Lopes,Padrão,2529,,36,1,1,1,1,1000,,,1678,0,36,16
L,Casas,Vila Prado,Rua Coronel Leopoldo Prado,Padrão,1460,30,,1,1,,1,507,-22.03955,-47.90317,1098,0,,13.08
L,Casas,Jardim Acapulco,RUA MANOEL DE OLIVEIRA ORDONHO,Padrão,271,300,250,3,3,2,4,3778,-21.99589,-47.91298,168,0,,260
L,Comercial,Jardim São Paulo,Rua José Saia,Salão,240,,100,,1,,,1112,-22.03294,-47.87954,1088,0,100,0
SL,Casas,Parque Novo Mundo,RUA EUGÊNIO CARDINALLI,Padrão,843,45,144,2,1,2,2,767,-22.06701,-47.88172,279,0,,13
SL,Casas,CENTRO,Rua Dom Pedro II,Padrão,1284,120,,3,2,1,4,2800,-22.01528,-47.88769,2821,0,,
SL,Casas,Centreville,Rua Bento Carlos,Padrão,1050,350,300,3,2,1,4,3000,-22.02241,-47.88524,3021,0,,
L,Comercial,Jardim São Carlos,AV. COMENDADOR ALFREDO MAFFEI,Sala,2223,,80,,1,,,2223,-22.01709,-47.89791,921,0,50,50
L,Apartamentos,Parque Arnold Schimidt,Avenida Francisco Pereira Lopes,Padrão,2020,,50,2,1,,2,1200,-22.00327,-47.90084,2054,0,50,46.17
L,Casas,Jardim Centenário,AV. FERNÃO DIAS,Kitnet,403,30,30,1,1,,1,500,-21.99871,-47.90374,1604,0,,20
L,Terreno,VILA MAX,Rua JOÃO ANTÔNIO SERAFIM MARINHEIRO,Padrão,,,254,,,,,1112,-22.01108,-47.87282,722,0,,
L,Apartamentos,Jardim São Paulo,Rua Monsenhor Alcindo Carlos Veloso Siqueira,Padrão,33,,72,2,1,0,2,726,,,316,0,72,18.27
L,Casas,Jardim Bethânia,RUA PAULINO BOTELHO DE ABREU SAMPAIO,Kitnet,1250,,0,0,0,0,0,590,-22.00593,-47.90034,122,0,,25
L,Casas,Centreville,Rua Bento Carlos,Comercial,640,140,,1,2,,1,2223,-22.02252,-47.88927,1564,0,,31.47
SL,Apartamentos,Vila Monteiro (Gleba I),Rua Dom Pedro II,Padrão,235,,50,2,1,1,2,889,-22.0247,-47.88769,1258,0,50,96.06
L,Apartamentos,Vila Monteiro (Gleba I),Rua Belarmino Indalécio de Souza,Padrão,255,,70,3,1,1,3,1112,-22.02418,-47.88808,482,0,70,45.57
L,Comercial,VILA SONIA,RUA GEORG FRIEDMANN,Galpão,71,185,0,0,1,0,0,2500,-22.03647,-47.89514,1022,0,0,0
SL,Apartamentos,Centro,Rua Vinte e Oito de Setembro,Padrão,1784,,209.43,3,5,3,6,3112,,,1640,0,209.43,300
L,Apartamentos,Vila Irene,Rua Doutor Joaquim Inácio de Moraes,Padrão,260,,40,2,1,1,2,812,-22.03071,-47.88303,138,0,40,33
L,Casas,Vila Sonia,Avenida Doutor Pádua Salles,Padrão,6,100,,2,1,,2,1112,-22.03769,-47.89294,131,0,,55
L,Apartamentos,Centro,Rua Sete de Setembro,Padrão,1257,,35,1,1,1,1,1112,-22.0160814,-47.89808112,680,0,35,23
L,Casas,Jardim Hikari,RUA JOSÉ FAVORETTO,Padrão,267,180,250,3,2,2,4,2445,-21.99178,-47.90101,2884,0,,170
L,Casas,Jardim Jóckei Club A,Rua Ray Wesley Herrick,Padrão,1500,227.15,,3,2,2,3,5556,-21.98228,-47.89581,124,0,,254
L,Apartamentos,Distrito Industrial Miguel Abdelnur,Avenida Doutor Heitor José Reali,Padrão,1031,,40,2,1,1,2,667,-22.04005535,-47.87732363,2830,0,40,35
L,Apartamentos,Centro,RUA EPISCOPAL,Padrão,1710,,25,1,1,,1,723,-22.01538,-47.89174,523,0,25,0
L,Comercial,Jardim Ricetti,RUA TOTÓ LEITE,Galpão,30,,,,1,,,3334,-22.03003,-47.87926,1150,0,250,100
L,Casas,Centro,Rua Nove de Julho,Sobrado,1301,670,,5,4,12,6,7778,-22.01833,-47.89281,1242,0,,188.54
L,Apartamentos,Chácara São Caetano,RUA BEATRIZ FERREIRA DE ALMEIDA FACCIN,Kitnet,56,,18,1,1,1,1,350,-22.0065312,-47.8790639,118,1,18,0
L,Apartamentos,Centro,RUA SETE DE SETEMBRO,Padrão,1674,,75,2,1,1,2,945,-22.01616,-47.89409,743,0,75,
L,Casas,Centro,RUA SETE DE SETEMBRO,Comercial,2280,250,800,,3,15,,5556,-22.01605,-47.88823,1705,0,,100
SL,Casas,CENTRO,RUA MAJOR JOSÉ INÁCIO,Comercial,2561,300,440,3,3,0,4,6667,-22.01673,-47.8855,4229,0,,0
SL,Comercial,Vila Monteiro (Gleba I),Rua Dona Alexandrina,Sala,966,,40,,2,,,800,-22.01728,-47.8896,1162,0,40,13
SL,Apartamentos,Jardim Ipanema,Rua Laura Villani Piovesan,Padrão,65,,50,2,1,1,2,778,-21.98699493,-47.92550147,972,0,50,40
L,Apartamentos,Jardim Paraíso,Rua Conselheiro João Alfredo,Padrão,540,,30,1,1,,1,1190,,,1032,0,30,
SL,Comercial,Centro,Rua Sete de Setembro,Galpão,2105,,320,,0,,,3601,-22.01586,-47.88993,2351,0,250,398.81
L,Casas,Vila Prado,AV. DOUTOR PÁDUA SALLES,Padrão,12,112,,1,1,,1,779,-22.0375,-47.89292,625,0,,30
L,Casas,Vila Arnaldo,RUA MIGUEL GIOMETTI,Padrão,1215,110,,4,3,,5,2557,-22.00052,-47.88136,394,0,,142.65
L,Comercial,Jardim Tangará,RUA ANTÔNIO FLOSI,Barracão,45,,250,2,1,6,2,2778,-22.01748,-47.85411,1439,0,250,103
SL,Casas,Jardim Macarengo,Rua Adolfo Catani,Padrão,1314,500,810,4,6,2,7,9501,-22.00771,-47.88849,2873,0,,800
L,Casas,Vila Prado,RUA DONA ANA PRADO,Padrão,1276,40,40,1,1,,2,795,-22.03202,-47.89331,377,0,,0
L,Comercial,CENTRO,Rua Sete de Setembro,Salão,3134,,,,1,1,,950,-22.01594,-47.89884,2709,0,13.81,83.84
L,Comercial,Vila Monteiro (Gleba I),Rua São Joaquim,Galpão,649,,560,,2,,,12000,-22.02107,-47.88873,782,0,560,730
L,Casas,Centro,RUA MAJOR JOSÉ INÁCIO,Padrão,2480,139.2,515,4,2,2,4,1778,-22.01694,-47.8863,3114,0,,160
L,Apartamentos,Jardim Paraíso,JOAQUIM RODRIGUES BRAVO,Kitnet,75,,35,1,1,,1,601,-22.00872,-47.9005,1795,0,35,
L,Comercial,Jardim São Paulo,RUA GEORG PTAK,Galpão,165,,,,2,,,7001,-22.03474,-47.88068,264,0,250,468.69
L,Comercial,CENTRO,RUA VISCONDE DE INHAÚMA,Sala,630,,,,1,,,1000,-22.018656,-47.8965168,984,0,17,
L,Comercial,CENTRO,RUA VISCONDE DE INHAÚMA,Sala,630,,,,1,,,1000,-22.018656,-47.8965168,1134,0,17,
SL,Comercial,CEAT,AV. ANTÔNIO MAROTTI,Galpão,300,,4180,,2,40,,27778,-22.07146,-47.88024,2034,0,,1867.69
L,Comercial,CENTRO,RUA NOVE DE JULHO,Salão,1206,,,,1,,,900,-22.01916,-47.89254,1372,0,25,0
L,Comercial,Jardim São Carlos,RUA GENERAL OSÓRIO,Sala,677,,180,,2,,,6667,-22.02151,-47.8928,802,0,180,271
L,Terreno,VILA LUTFALLA,AV. GETÚLIO VARGAS,Padrão,0,360,0,0,0,0,0,1334,-22.03199,-47.89015,465,0,0,0
SL,Casas,Vila Prado,AV. TEIXEIRA DE BARROS,Padrão,1003,201,450,2,2,1,2,1667,-22.0298,-47.89582,3664,0,,250
L,Apartamentos,Distrito Industrial Miguel Abdelnur,Avenida Doutor Heitor José Reali,Padrão,1031,,50,2,1,1,2,1000,-22.04005535,-47.87732363,594,0,50,51.96
L,Terreno,Jardim Bandeirantes,RUA MIGUEL PETRONI,Padrão,0,0,220,,,,,2000,-21.99247,-47.91944,412,0,,0
L,Casas,VILA NERY,RUA EUGÊNIO FRANCO DE CAMARGO,Padrão,1620,180,,3,2,1,3,3000,-22.01707,-47.87788,214,0,,149
L,Apartamentos,Jardim São Carlos,Rua Jesuíno de Arruda,Padrão,1365,,70,3,2,1,4,1000,-22.01971,-47.89757,278,0,70,77
L,Comercial,Jardim Maracanã,RUA GELSOMINO SAIA,Galpão,270,,,,2,,,17778,-22.03691,-47.86325,33,1,1300,790
SL,Casas,Jardim Pacaembu,AV. MARANHÃO,Padrão,97,204,,4,4,,5,2000,-22.03709,-47.89575,256,0,,123
SL,Casas,Planalto Paraíso,Rua São João Bosco,Padrão,355,223,212,4,3,2,5,5000,-22.00429,-47.91304,4283,0,,250
L,Comercial,Chácara Parque Club,Rua Francisco Stella,Prédio,25,,,,1,,,834,-22.00688,-47.87463,744,0,46,0
L,Casas,CENTRO,RUA MAJOR JOSÉ INÁCIO,Padrão,1636,60,0,2,1,0,2,1445,-22.01705,-47.89451,3080,0,,0
SL,Casas,Cidade Jardim,Al DAS HORTÊNCIAS,Sobrado,771,381.75,600,4,2,6,5,5500,-21.99675,-47.89438,3195,0,,397
L,Comercial,Núcleo Residencial Silvio Vilari,Rua Episcopal,Salão,1275,,,,2,,,2801,-22.02674,-47.89253,1226,0,120,0
